sample_name	animations_gradient	animations_trajectory	body_habitat	body_product	body_site	bodysite	description	dna_extracted	elevation	env	env_biome	env_feature	env_material	env_package	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	physical_specimen_location	physical_specimen_remaining	psn	public	qiita_study_id	sample_type	scientific_name	sequencecenter	taxon_id	title
1928.SRS017302.SRX019686.SRR041296	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS017302.SRX019686.SRR041296	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700033977	9606	38.98	-77.11	HMP-DACC	FALSE	700033977	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017302.SRX020194.SRR042881	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS017302.SRX020194.SRR042881	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700033977	9606	38.98	-77.11	HMP-DACC	FALSE	700033977	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017304.SRX019683.SRR041079	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017304.SRX019683.SRR041079	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700033986	9606	38.98	-77.11	HMP-DACC	FALSE	700033986	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017304.SRX019694.SRR041828	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017304.SRX019694.SRR041828	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700033986	9606	38.98	-77.11	HMP-DACC	FALSE	700033986	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017304.SRX020197.SRR042796	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017304.SRX020197.SRR042796	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700033986	9606	38.98	-77.11	HMP-DACC	FALSE	700033986	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017304.SRX020209.SRR042877	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017304.SRX020209.SRR042877	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700033986	9606	38.98	-77.11	HMP-DACC	FALSE	700033986	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017307.SRX019682.SRR040886	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS017307.SRX019682.SRR040886	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700033989	9606	38.98	-77.11	HMP-DACC	FALSE	700033989	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017345.SRX019687.SRR041256	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS017345.SRX019687.SRR041256	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034051	9606	38.98	-77.11	HMP-DACC	FALSE	700034051	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017349.SRX019687.SRR041341	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS017349.SRX019687.SRR041341	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034055	9606	38.98	-77.11	HMP-DACC	FALSE	700034055	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017351.SRX019687.SRR041277	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS017351.SRX019687.SRR041277	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034057	9606	38.98	-77.11	HMP-DACC	FALSE	700034057	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017353.SRX019687.SRR041312	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS017353.SRX019687.SRR041312	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034059	9606	38.98	-77.11	HMP-DACC	FALSE	700034059	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017355.SRX019687.SRR041221	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS017355.SRX019687.SRR041221	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034061	9606	38.98	-77.11	HMP-DACC	FALSE	700034061	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017357.SRX019687.SRR041214	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS017357.SRX019687.SRR041214	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034063	9606	38.98	-77.11	HMP-DACC	FALSE	700034063	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017359.SRX019687.SRR041210	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS017359.SRX019687.SRR041210	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034065	9606	38.98	-77.11	HMP-DACC	FALSE	700034065	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017361.SRX019687.SRR041346	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017361.SRX019687.SRR041346	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034067	9606	38.98	-77.11	HMP-DACC	FALSE	700034067	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017363.SRX019687.SRR041316	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS017363.SRX019687.SRR041316	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034069	9606	38.98	-77.11	HMP-DACC	FALSE	700034069	TRUE	1928	subgingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017365.SRX019687.SRR041270	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS017365.SRX019687.SRR041270	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034071	9606	38.98	-77.11	HMP-DACC	FALSE	700034071	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017367.SRX019687.SRR041223	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	R_Retroauricular_crease	HMP_SRS017367.SRX019687.SRR041223	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034073	9606	38.98	-77.11	HMP-DACC	FALSE	700034073	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017369.SRX019687.SRR041274	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS017369.SRX019687.SRR041274	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034075	9606	38.98	-77.11	HMP-DACC	FALSE	700034075	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017369.SRX020208.SRR042937	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	L_Antecubital_fossa	HMP_SRS017369.SRX020208.SRR042937	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034075	9606	38.98	-77.11	HMP-DACC	FALSE	700034075	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017371.SRX019687.SRR041215	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS017371.SRX019687.SRR041215	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034077	9606	38.98	-77.11	HMP-DACC	FALSE	700034077	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017371.SRX020208.SRR042925	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of elbow	R_Antecubital_fossa	HMP_SRS017371.SRX020208.SRR042925	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034077	9606	38.98	-77.11	HMP-DACC	FALSE	700034077	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017373.SRX019687.SRR041321	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of nose	Anterior_nares	HMP_SRS017373.SRX019687.SRR041321	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034079	9606	38.98	-77.11	HMP-DACC	FALSE	700034079	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017394.SRX019683.SRR041039	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS017394.SRX019683.SRR041039	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700034100	9606	38.98	-77.11	HMP-DACC	FALSE	700034100	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017394.SRX019694.SRR041932	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS017394.SRX019694.SRR041932	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700034100	9606	38.98	-77.11	HMP-DACC	FALSE	700034100	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017394.SRX020358.SRR043247	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS017394.SRX020358.SRR043247	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700034100	9606	38.98	-77.11	HMP-DACC	FALSE	700034100	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017394.SRX020363.SRR043268	0	NA	UBERON:feces	UBERON:feces	UBERON:feces	Stool	HMP_SRS017394.SRX020363.SRR043268	TRUE	97	Stool	urban biome	host-associated habitat	feces	human-gut	USA	human	Homo sapiens	700034100	9606	38.98	-77.11	HMP-DACC	FALSE	700034100	TRUE	1928	stool	human gut metagenome	BI	408170	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017402.SRX019683.SRR041179	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS017402.SRX019683.SRR041179	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034108	9606	38.98	-77.11	HMP-DACC	FALSE	700034108	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017402.SRX019694.SRR042004	0	NA	UBERON:saliva	UBERON:saliva	UBERON:saliva	Saliva	HMP_SRS017402.SRX019694.SRR042004	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034108	9606	38.98	-77.11	HMP-DACC	FALSE	700034108	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017406.SRX019635.SRR040583	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS017406.SRX019635.SRR040583	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034112	9606	38.98	-77.11	HMP-DACC	FALSE	700034112	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017406.SRX019636.SRR040657	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:tongue	Tongue_dorsum	HMP_SRS017406.SRX019636.SRR040657	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034112	9606	38.98	-77.11	HMP-DACC	FALSE	700034112	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017408.SRX019683.SRR041030	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS017408.SRX019683.SRR041030	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034114	9606	38.98	-77.11	HMP-DACC	FALSE	700034114	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017408.SRX019694.SRR041731	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:hard palate	Hard_palate	HMP_SRS017408.SRX019694.SRR041731	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034114	9606	38.98	-77.11	HMP-DACC	FALSE	700034114	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017410.SRX019683.SRR041020	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS017410.SRX019683.SRR041020	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034116	9606	38.98	-77.11	HMP-DACC	FALSE	700034116	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017410.SRX019694.SRR042002	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:buccal mucosa	Buccal_mucosa	HMP_SRS017410.SRX019694.SRR042002	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034116	9606	38.98	-77.11	HMP-DACC	FALSE	700034116	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017412.SRX019683.SRR041106	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS017412.SRX019683.SRR041106	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034118	9606	38.98	-77.11	HMP-DACC	FALSE	700034118	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017412.SRX019694.SRR041726	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:gingiva	Attached_Keratinized_gingiva	HMP_SRS017412.SRX019694.SRR041726	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034118	9606	38.98	-77.11	HMP-DACC	FALSE	700034118	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017414.SRX019683.SRR041036	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS017414.SRX019683.SRR041036	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034120	9606	38.98	-77.11	HMP-DACC	FALSE	700034120	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017414.SRX019694.SRR041827	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:palatine tonsil	Palatine_Tonsils	HMP_SRS017414.SRX019694.SRR041827	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034120	9606	38.98	-77.11	HMP-DACC	FALSE	700034120	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017416.SRX019635.SRR040663	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS017416.SRX019635.SRR040663	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034122	9606	38.98	-77.11	HMP-DACC	FALSE	700034122	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017416.SRX019636.SRR040782	0	NA	UBERON:oral cavity	UBERON:saliva	UBERON:throat	Throat	HMP_SRS017416.SRX019636.SRR040782	TRUE	97	Oral	urban biome	host-associated habitat	sebum	human-oral	USA	human	Homo sapiens	700034122	9606	38.98	-77.11	HMP-DACC	FALSE	700034122	TRUE	1928	saliva	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017418.SRX019683.SRR041004	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017418.SRX019683.SRR041004	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034124	9606	38.98	-77.11	HMP-DACC	FALSE	700034124	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017418.SRX019694.SRR041690	0	NA	UBERON:oral cavity	UBERON:supragingival dental plaque	UBERON:tooth	Supragingival_plaque	HMP_SRS017418.SRX019694.SRR041690	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034124	9606	38.98	-77.11	HMP-DACC	FALSE	700034124	TRUE	1928	supragingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017420.SRX019683.SRR041026	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS017420.SRX019683.SRR041026	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034126	9606	38.98	-77.11	HMP-DACC	FALSE	700034126	TRUE	1928	subgingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017420.SRX019694.SRR041895	0	NA	UBERON:oral cavity	UBERON:subgingival dental plaque	UBERON:tooth	Subgingival_plaque	HMP_SRS017420.SRX019694.SRR041895	TRUE	97	Oral	urban biome	host-associated habitat	organic material	human-oral	USA	human	Homo sapiens	700034126	9606	38.98	-77.11	HMP-DACC	FALSE	700034126	TRUE	1928	subgingival dental plaque	human oral metagenome	BI	447426	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017422.SRX019635.SRR040643	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS017422.SRX019635.SRR040643	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034128	9606	38.98	-77.11	HMP-DACC	FALSE	700034128	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
1928.SRS017422.SRX019636.SRR040789	0	NA	UBERON:skin	UBERON:sebum	UBERON:skin of external ear	L_Retroauricular_crease	HMP_SRS017422.SRX019636.SRR040789	TRUE	97	Skin	urban biome	host-associated habitat	sebum	human-skin	USA	human	Homo sapiens	700034128	9606	38.98	-77.11	HMP-DACC	FALSE	700034128	TRUE	1928	sebum	human skin metagenome	BI	539655	Structure, function and diversity of the healthy human microbiome (V35)
